Ticker,Date,Price,Flow
USD/JPY_B,3/31/2016 3:00,112.382,2.0448
USD/JPY_B,3/31/2016 4:00,112.426,2.0438
USD/JPY_B,3/31/2016 5:00,112.34,2.0345
USD/JPY_B,3/31/2016 6:00,112.451,2.0133
USD/JPY_B,3/31/2016 7:00,112.337,2.0236
USD/JPY_B,3/31/2016 8:00,112.303,1.9294
USD/JPY_B,3/31/2016 9:00,112.263,1.9491
USD/JPY_B,3/31/2016 10:00,112.232,2.0009
USD/JPY_B,3/31/2016 11:00,112.388,2.0225
USD/JPY_B,3/31/2016 12:00,112.432,2.0551
USD/JPY_B,3/31/2016 13:00,112.501,2.0138
USD/JPY_B,3/31/2016 14:00,112.527,2.0031
USD/JPY_B,3/31/2016 15:00,112.519,1.9656
USD/JPY_B,3/31/2016 16:00,112.546,1.9517
USD/JPY_B,3/31/2016 17:00,112.564,1.9503
USD/JPY_B,3/31/2016 18:00,112.537,1.9477
USD/JPY_B,3/31/2016 19:00,112.533,1.9281
USD/JPY_B,3/31/2016 20:00,112.519,1.9281
USD/JPY_B,3/31/2016 21:00,112.323,1.9994
USD/JPY_B,3/31/2016 22:00,112.154,2.0897
USD/JPY_B,3/31/2016 23:00,112.209,2.1092
USD/JPY_B,4/1/2016 0:00,112.304,2.1135
USD/JPY_B,4/1/2016 1:00,112.237,2.0867
USD/JPY_B,4/1/2016 2:00,112.2,2.0983
USD/JPY_B,4/1/2016 3:00,112.377,2.0961
USD/JPY_B,4/1/2016 4:00,112.284,2.1156
USD/JPY_B,4/1/2016 5:00,112.331,2.0958
USD/JPY_B,4/1/2016 6:00,112.245,2.1006
USD/JPY_B,4/1/2016 7:00,112.169,2.1644
USD/JPY_B,4/1/2016 8:00,112.101,2.2011
USD/JPY_B,4/1/2016 9:00,112.058,2.2792
USD/JPY_B,4/1/2016 10:00,112.159,2.3074
USD/JPY_B,4/1/2016 11:00,112.4,2.2277
USD/JPY_B,4/1/2016 12:00,112.078,2.3738
USD/JPY_B,4/1/2016 13:00,111.734,2.6125
USD/JPY_B,4/1/2016 14:00,111.809,2.655
USD/JPY_B,4/1/2016 15:00,111.705,2.693
USD/JPY_B,4/1/2016 16:00,111.646,2.7546
USD/JPY_B,4/1/2016 17:00,111.599,2.7327
USD/JPY_B,4/3/2016 18:00,111.578,2.7798
USD/JPY_B,4/3/2016 19:00,111.754,2.7254
USD/JPY_B,4/3/2016 20:00,111.672,2.7516
USD/JPY_B,4/3/2016 21:00,111.442,2.8172
USD/JPY_B,4/3/2016 22:00,111.42,2.9229
USD/JPY_B,4/3/2016 23:00,111.554,2.9023
USD/JPY_B,4/4/2016 0:00,111.449,2.9209
USD/JPY_B,4/4/2016 1:00,111.522,2.8659
USD/JPY_B,4/4/2016 2:00,111.393,2.9395
USD/JPY_B,4/4/2016 3:00,111.415,2.8994
USD/JPY_B,4/4/2016 4:00,111.59,2.7395
USD/JPY_B,4/4/2016 5:00,111.561,2.6447
USD/JPY_B,4/4/2016 6:00,111.606,2.6567
USD/JPY_B,4/4/2016 7:00,111.7,2.6198
USD/JPY_B,4/4/2016 8:00,111.6,2.7251
USD/JPY_B,4/4/2016 9:00,111.387,2.8513
USD/JPY_B,4/4/2016 10:00,111.386,3.0128
USD/JPY_B,4/4/2016 11:00,111.244,3.0451
USD/JPY_B,4/4/2016 12:00,111.184,3.1072
USD/JPY_B,4/4/2016 13:00,111.184,3.1488
USD/JPY_B,4/4/2016 14:00,111.169,3.1729
USD/JPY_B,4/4/2016 15:00,111.248,3.1975
USD/JPY_B,4/4/2016 16:00,111.285,3.1011
USD/JPY_B,4/4/2016 17:00,111.306,3.157
USD/JPY_B,4/4/2016 18:00,111.315,3.0926
USD/JPY_B,4/4/2016 19:00,111.292,3.0832
USD/JPY_B,4/4/2016 20:00,111.233,3.0463
USD/JPY_B,4/4/2016 21:00,110.957,3.1922
USD/JPY_B,4/4/2016 22:00,110.804,3.2235
USD/JPY_B,4/4/2016 23:00,110.825,3.2766
USD/JPY_B,4/5/2016 0:00,110.849,3.3269
USD/JPY_B,4/5/2016 1:00,110.873,3.3916
USD/JPY_B,4/5/2016 2:00,110.786,3.4349
USD/JPY_B,4/5/2016 3:00,110.408,3.2811
USD/JPY_B,4/5/2016 4:00,110.466,3.314
USD/JPY_B,4/5/2016 5:00,110.493,3.3238
USD/JPY_B,4/5/2016 6:00,110.386,3.3717
USD/JPY_B,4/5/2016 7:00,110.304,3.3596
USD/JPY_B,4/5/2016 8:00,110.655,3.23
USD/JPY_B,4/5/2016 9:00,110.584,3.1751
USD/JPY_B,4/5/2016 10:00,110.54,3.2316
USD/JPY_B,4/5/2016 11:00,110.461,3.2978
USD/JPY_B,4/5/2016 12:00,110.072,3.551
USD/JPY_B,4/5/2016 13:00,110.248,3.3545
USD/JPY_B,4/5/2016 14:00,110.247,3.3379
USD/JPY_B,4/5/2016 15:00,110.498,3.1985
USD/JPY_B,4/5/2016 16:00,110.323,3.2153
USD/JPY_B,4/5/2016 17:00,110.309,3.4779
USD/JPY_B,4/5/2016 18:00,110.331,3.4628
USD/JPY_B,4/5/2016 19:00,110.281,3.4701
USD/JPY_B,4/5/2016 20:00,110.387,3.4374
USD/JPY_B,4/5/2016 21:00,110.312,3.2459
USD/JPY_B,4/5/2016 22:00,110.488,3.2604
USD/JPY_B,4/5/2016 23:00,110.467,3.2608
USD/JPY_B,4/6/2016 0:00,110.45,3.2753
USD/JPY_B,4/6/2016 1:00,110.382,3.3365
USD/JPY_B,4/6/2016 2:00,110.353,3.3765
USD/JPY_B,4/6/2016 3:00,110.386,3.3049
USD/JPY_B,4/6/2016 5:00,110.417,3.357
USD/JPY_B,4/6/2016 6:00,110.363,3.2908
USD/JPY_B,4/6/2016 7:00,110.314,3.343
USD/JPY_B,4/6/2016 8:00,110.405,3.357
USD/JPY_B,4/6/2016 9:00,110.317,3.3709
USD/JPY_B,4/6/2016 10:00,110.089,3.4203
USD/JPY_B,4/6/2016 11:00,109.976,3.1715
USD/JPY_B,4/6/2016 12:00,109.639,3.2972
USD/JPY_B,4/6/2016 13:00,109.713,3.3261
USD/JPY_B,4/6/2016 14:00,109.704,3.3381
USD/JPY_B,4/6/2016 15:00,109.64,3.2394
USD/JPY_B,4/6/2016 16:00,109.75,3.257
USD/JPY_B,4/6/2016 17:00,109.78,3.2497
USD/JPY_B,4/6/2016 18:00,109.772,3.2414
USD/JPY_B,4/6/2016 19:00,109.725,3.2414
USD/JPY_B,4/6/2016 20:00,109.726,3.2344
USD/JPY_B,4/6/2016 21:00,109.52,3.2648
USD/JPY_B,4/6/2016 22:00,109.48,3.2963
USD/JPY_B,4/6/2016 23:00,109.263,3.1486
USD/JPY_B,4/7/2016 0:00,109.292,3.1577
USD/JPY_B,4/7/2016 1:00,109.096,3.2134
USD/JPY_B,4/7/2016 2:00,108.838,3.2546
USD/JPY_B,4/7/2016 3:00,108.839,3.2414
USD/JPY_B,4/7/2016 4:00,108.567,3.2611
USD/JPY_B,4/7/2016 5:00,108.394,3.3338
USD/JPY_B,4/7/2016 6:00,108.295,3.3974
USD/JPY_B,4/7/2016 7:00,108.349,3.3612
USD/JPY_B,4/7/2016 8:00,108.543,3.4178
USD/JPY_B,4/7/2016 9:00,108.369,3.3489
USD/JPY_B,4/7/2016 10:00,108.163,3.4394
USD/JPY_B,4/7/2016 11:00,107.931,3.4832
USD/JPY_B,4/7/2016 12:00,108.011,3.3664
USD/JPY_B,4/7/2016 13:00,108.141,3.3097
USD/JPY_B,4/7/2016 14:00,108.135,3.2532
USD/JPY_B,4/7/2016 15:00,108.231,3.1841
USD/JPY_B,4/7/2016 16:00,108.394,3.0587
USD/JPY_B,4/7/2016 17:00,108.175,3.1052
USD/JPY_B,4/7/2016 18:00,108.257,3.0928
USD/JPY_B,4/7/2016 19:00,108.335,3.082
USD/JPY_B,4/7/2016 20:00,108.506,3.0506
USD/JPY_B,4/7/2016 21:00,108.698,3.1215
USD/JPY_B,4/7/2016 22:00,108.877,2.9942
USD/JPY_B,4/7/2016 23:00,108.622,2.9973
USD/JPY_B,4/8/2016 0:00,108.654,2.9412
USD/JPY_B,4/8/2016 1:00,108.767,2.8838
USD/JPY_B,4/8/2016 2:00,108.735,2.8268
USD/JPY_B,4/8/2016 3:00,108.772,2.8069
USD/JPY_B,4/8/2016 4:00,109.054,2.7465
USD/JPY_B,4/8/2016 5:00,108.936,2.7732
USD/JPY_B,4/8/2016 6:00,108.756,2.8123
USD/JPY_B,4/8/2016 7:00,108.668,2.8012
USD/JPY_B,4/8/2016 8:00,108.62,2.8199
USD/JPY_B,4/8/2016 9:00,108.685,2.7227
USD/JPY_B,4/8/2016 10:00,108.627,2.7755
USD/JPY_B,4/8/2016 11:00,108.421,2.7874
USD/JPY_B,4/8/2016 12:00,108.357,2.8409
USD/JPY_B,4/8/2016 13:00,108.363,2.8053
USD/JPY_B,4/8/2016 14:00,108.413,2.829
USD/JPY_B,4/8/2016 15:00,108.334,2.8419
USD/JPY_B,4/8/2016 16:00,108.163,2.9341
USD/JPY_B,4/8/2016 17:00,108.048,3.0517
USD/JPY_B,4/10/2016 18:00,108.074,3.2324
USD/JPY_B,4/10/2016 19:00,108.257,2.8701
USD/JPY_B,4/10/2016 20:00,108.287,2.805
USD/JPY_B,4/10/2016 21:00,108.015,2.9191
USD/JPY_B,4/10/2016 22:00,107.779,2.9401
USD/JPY_B,4/10/2016 23:00,107.943,2.9404
USD/JPY_B,4/11/2016 0:00,107.852,2.8341
USD/JPY_B,4/11/2016 1:00,107.867,2.8571
USD/JPY_B,4/11/2016 2:00,107.915,2.8539
USD/JPY_B,4/11/2016 3:00,107.893,2.8758
USD/JPY_B,4/11/2016 4:00,108.099,2.8628
USD/JPY_B,4/11/2016 5:00,108.141,2.7258
USD/JPY_B,4/11/2016 6:00,108.056,2.8088
USD/JPY_B,4/11/2016 7:00,108.202,2.7676
USD/JPY_B,4/11/2016 8:00,108.255,2.8042
USD/JPY_B,4/11/2016 9:00,108.177,2.8039
USD/JPY_B,4/11/2016 10:00,108.09,2.878
USD/JPY_B,4/11/2016 11:00,107.824,2.8742
USD/JPY_B,4/11/2016 12:00,107.962,2.9539
USD/JPY_B,4/11/2016 13:00,108.004,2.9823
USD/JPY_B,4/11/2016 14:00,108.049,3.0092
USD/JPY_B,4/11/2016 15:00,107.932,3.0422
USD/JPY_B,4/11/2016 16:00,107.9,3.0702
USD/JPY_B,4/11/2016 17:00,107.932,3.0683
USD/JPY_B,4/11/2016 18:00,107.934,3.0732
USD/JPY_B,4/11/2016 19:00,107.923,3.0811
USD/JPY_B,4/11/2016 20:00,107.96,3.0666
USD/JPY_B,4/11/2016 21:00,108.05,3.0845
USD/JPY_B,4/11/2016 22:00,108.164,3.0181
USD/JPY_B,4/11/2016 23:00,108.171,2.9545
USD/JPY_B,4/12/2016 0:00,108.148,2.9229
USD/JPY_B,4/12/2016 1:00,108.237,2.9227
USD/JPY_B,4/12/2016 2:00,108.328,2.8955
USD/JPY_B,4/12/2016 3:00,108.359,2.8041
USD/JPY_B,4/12/2016 4:00,108.185,2.8969
USD/JPY_B,4/12/2016 5:00,108.261,2.8684
USD/JPY_B,4/12/2016 6:00,108.314,2.8029
USD/JPY_B,4/12/2016 7:00,108.316,2.7971
USD/JPY_B,4/12/2016 8:00,108.32,2.7415
USD/JPY_B,4/12/2016 9:00,108.418,2.7302
USD/JPY_B,4/12/2016 10:00,108.552,2.8594
USD/JPY_B,4/12/2016 11:00,108.597,2.8591
USD/JPY_B,4/12/2016 12:00,108.552,2.8714
USD/JPY_B,4/12/2016 13:00,108.76,2.7134
USD/JPY_B,4/12/2016 14:00,108.639,2.767
USD/JPY_B,4/12/2016 15:00,108.532,2.85
USD/JPY_B,4/12/2016 16:00,108.482,2.8554
USD/JPY_B,4/12/2016 17:00,108.538,2.8991
USD/JPY_B,4/12/2016 18:00,108.605,2.9239
USD/JPY_B,4/12/2016 19:00,108.576,2.9443
USD/JPY_B,4/12/2016 20:00,108.672,2.9185
USD/JPY_B,4/12/2016 21:00,108.643,2.9686
USD/JPY_B,4/12/2016 22:00,108.822,2.8884
USD/JPY_B,4/12/2016 23:00,108.853,2.6496
USD/JPY_B,4/13/2016 0:00,108.843,2.5736
USD/JPY_B,4/13/2016 1:00,108.904,2.4723
USD/JPY_B,4/13/2016 2:00,108.854,2.3932
USD/JPY_B,4/13/2016 3:00,108.852,2.3391
USD/JPY_B,4/13/2016 4:00,108.924,2.7078
USD/JPY_B,4/13/2016 5:00,109.189,2.5024
USD/JPY_B,4/13/2016 6:00,109.183,2.3415
USD/JPY_B,4/13/2016 7:00,109.238,2.3934
USD/JPY_B,4/13/2016 8:00,109.338,2.3201
USD/JPY_B,4/13/2016 9:00,109.134,2.3765
USD/JPY_B,4/13/2016 10:00,109.107,2.4412
USD/JPY_B,4/13/2016 11:00,109.252,2.4416
USD/JPY_B,4/13/2016 12:00,109.211,2.3954
USD/JPY_B,4/13/2016 13:00,109.205,2.3703
USD/JPY_B,4/13/2016 14:00,109.278,2.3736
USD/JPY_B,4/13/2016 15:00,109.243,2.3461
USD/JPY_B,4/13/2016 16:00,109.272,2.4037
USD/JPY_B,4/13/2016 17:00,109.336,2.386
USD/JPY_B,4/13/2016 18:00,109.269,2.3601
USD/JPY_B,4/13/2016 19:00,109.331,2.3978
USD/JPY_B,4/13/2016 20:00,109.426,2.413
USD/JPY_B,4/13/2016 21:00,109.407,2.3752
USD/JPY_B,4/13/2016 22:00,109.418,2.3422
USD/JPY_B,4/13/2016 23:00,109.365,2.376
USD/JPY_B,4/14/2016 0:00,109.387,2.3649
USD/JPY_B,4/14/2016 1:00,109.442,2.3721
USD/JPY_B,4/14/2016 2:00,109.419,2.3521
USD/JPY_B,4/14/2016 3:00,109.466,2.242
USD/JPY_B,4/14/2016 4:00,109.312,2.275
USD/JPY_B,4/14/2016 5:00,109.174,2.3801
USD/JPY_B,4/14/2016 6:00,109.199,2.4015
USD/JPY_B,4/14/2016 7:00,109.242,2.4336
USD/JPY_B,4/14/2016 8:00,109.389,2.3976
USD/JPY_B,4/14/2016 9:00,109.305,2.334
USD/JPY_B,4/14/2016 10:00,108.993,2.0942
USD/JPY_B,4/14/2016 11:00,109.189,2.0739
USD/JPY_B,4/14/2016 12:00,109.204,1.9801
USD/JPY_B,4/14/2016 13:00,109.205,1.9609
USD/JPY_B,4/14/2016 14:00,109.133,1.94
USD/JPY_B,4/14/2016 15:00,109.248,1.966
USD/JPY_B,4/14/2016 16:00,109.424,1.9647
USD/JPY_B,4/14/2016 17:00,109.364,1.9766
USD/JPY_B,4/14/2016 18:00,109.406,1.9738
USD/JPY_B,4/14/2016 19:00,109.335,1.9836
USD/JPY_B,4/14/2016 20:00,109.333,1.9881
USD/JPY_B,4/14/2016 21:00,109.65,2.1482
USD/JPY_B,4/14/2016 22:00,109.645,2.1249
USD/JPY_B,4/14/2016 23:00,109.728,2.0546
USD/JPY_B,4/15/2016 0:00,109.636,2.0705
USD/JPY_B,4/15/2016 1:00,109.643,2.0772
USD/JPY_B,4/15/2016 2:00,109.601,2.0653
USD/JPY_B,4/15/2016 3:00,109.383,2.1451
USD/JPY_B,4/15/2016 4:00,109.295,2.1668
USD/JPY_B,4/15/2016 5:00,109.369,2.1674
USD/JPY_B,4/15/2016 6:00,109.132,2.2306
USD/JPY_B,4/15/2016 7:00,108.967,2.2954
USD/JPY_B,4/15/2016 8:00,108.879,2.2933
USD/JPY_B,4/15/2016 9:00,108.952,2.3656
USD/JPY_B,4/15/2016 10:00,108.883,2.3811
USD/JPY_B,4/15/2016 11:00,108.739,2.3702
USD/JPY_B,4/15/2016 12:00,108.754,2.3947
USD/JPY_B,4/15/2016 13:00,108.668,2.4342
USD/JPY_B,4/15/2016 14:00,108.68,2.46
USD/JPY_B,4/15/2016 15:00,108.7,2.4926
USD/JPY_B,4/15/2016 16:00,108.718,2.4765
USD/JPY_B,4/15/2016 17:00,108.744,2.4923
USD/JPY_B,4/17/2016 18:00,108.16,2.6788
USD/JPY_B,4/17/2016 19:00,108.38,2.7775
USD/JPY_B,4/17/2016 20:00,108.066,2.8523
USD/JPY_B,4/17/2016 21:00,108.021,2.978
USD/JPY_B,4/17/2016 22:00,107.949,2.982
USD/JPY_B,4/17/2016 23:00,108.029,3.0128
USD/JPY_B,4/18/2016 0:00,108.005,3.0145
USD/JPY_B,4/18/2016 1:00,108.032,2.979
USD/JPY_B,4/18/2016 2:00,107.979,3.0116
USD/JPY_B,4/18/2016 3:00,107.965,3.0412
USD/JPY_B,4/18/2016 4:00,108.214,3.0082
USD/JPY_B,4/18/2016 5:00,108.422,2.8468
USD/JPY_B,4/18/2016 6:00,108.375,2.7933
USD/JPY_B,4/18/2016 7:00,108.348,2.699
USD/JPY_B,4/18/2016 8:00,108.26,2.8503
USD/JPY_B,4/18/2016 9:00,108.637,2.7645
USD/JPY_B,4/18/2016 10:00,108.803,2.6569
USD/JPY_B,4/18/2016 11:00,108.701,2.6638
USD/JPY_B,4/18/2016 12:00,108.857,2.6327
USD/JPY_B,4/18/2016 13:00,108.847,2.5879
USD/JPY_B,4/18/2016 14:00,108.858,2.5817
USD/JPY_B,4/18/2016 15:00,108.819,2.5487
USD/JPY_B,4/18/2016 16:00,108.794,2.558
USD/JPY_B,4/18/2016 17:00,108.806,2.5394
USD/JPY_B,4/18/2016 18:00,108.842,2.5302
USD/JPY_B,4/18/2016 19:00,108.86,2.5253
USD/JPY_B,4/18/2016 20:00,109.087,2.5967
USD/JPY_B,4/18/2016 21:00,109.113,2.5427
USD/JPY_B,4/18/2016 22:00,109.043,2.4988
USD/JPY_B,4/18/2016 23:00,109.013,2.4775
USD/JPY_B,4/19/2016 0:00,109.087,2.4644
USD/JPY_B,4/19/2016 1:00,109.071,2.4465
USD/JPY_B,4/19/2016 2:00,109.027,2.4499
USD/JPY_B,4/19/2016 3:00,108.962,2.4501
USD/JPY_B,4/19/2016 4:00,109.14,2.4374
USD/JPY_B,4/19/2016 5:00,109.316,2.3993
USD/JPY_B,4/19/2016 6:00,109.366,2.2467
USD/JPY_B,4/19/2016 7:00,109.366,2.2182
USD/JPY_B,4/19/2016 8:00,109.45,2.1872
USD/JPY_B,4/19/2016 9:00,109.259,2.1601
USD/JPY_B,4/19/2016 10:00,109.145,2.2304
USD/JPY_B,4/19/2016 11:00,109.308,2.1702
USD/JPY_B,4/19/2016 12:00,109.173,2.2109
USD/JPY_B,4/19/2016 13:00,109.126,2.1722
USD/JPY_B,4/19/2016 14:00,109.061,2.185
USD/JPY_B,4/19/2016 15:00,109.131,2.1455
USD/JPY_B,4/19/2016 16:00,109.179,2.1388
USD/JPY_B,4/19/2016 17:00,109.18,2.1948
USD/JPY_B,4/19/2016 18:00,109.263,2.199
USD/JPY_B,4/19/2016 19:00,109.253,2.2138
USD/JPY_B,4/19/2016 20:00,109.218,2.2122
USD/JPY_B,4/19/2016 21:00,109.128,2.2022
USD/JPY_B,4/19/2016 22:00,108.971,2.2129
USD/JPY_B,4/19/2016 23:00,109.015,2.191
USD/JPY_B,4/20/2016 0:00,108.936,2.2139
USD/JPY_B,4/20/2016 1:00,108.994,2.176
USD/JPY_B,4/20/2016 2:00,108.931,2.1919
USD/JPY_B,4/20/2016 3:00,108.916,2.0405
USD/JPY_B,4/20/2016 4:00,108.924,2.0315
USD/JPY_B,4/20/2016 5:00,108.959,2.0347
USD/JPY_B,4/20/2016 6:00,109.164,2.0543
USD/JPY_B,4/20/2016 7:00,109.222,2.0226
USD/JPY_B,4/20/2016 8:00,109.181,1.995
USD/JPY_B,4/20/2016 9:00,109.338,1.9768
USD/JPY_B,4/20/2016 10:00,109.283,2.0189
USD/JPY_B,4/20/2016 11:00,109.248,2.0092
USD/JPY_B,4/20/2016 12:00,109.522,2.0253
USD/JPY_B,4/20/2016 13:00,109.675,1.9803
USD/JPY_B,4/20/2016 14:00,109.725,1.9928
USD/JPY_B,4/20/2016 15:00,109.781,1.9832
USD/JPY_B,4/20/2016 16:00,109.756,1.967
USD/JPY_B,4/20/2016 17:00,109.83,1.9144
USD/JPY_B,4/20/2016 18:00,109.745,1.8815
USD/JPY_B,4/20/2016 19:00,109.756,1.8718
USD/JPY_B,4/20/2016 20:00,109.864,1.8433
USD/JPY_B,4/20/2016 21:00,109.753,1.8417
USD/JPY_B,4/20/2016 22:00,109.766,1.8331
USD/JPY_B,4/20/2016 23:00,109.697,1.8324
USD/JPY_B,4/21/2016 0:00,109.806,1.7983
USD/JPY_B,4/21/2016 1:00,109.708,1.8307
USD/JPY_B,4/21/2016 2:00,109.664,1.8856
USD/JPY_B,4/21/2016 3:00,109.65,1.8441
USD/JPY_B,4/21/2016 4:00,109.657,1.8386
USD/JPY_B,4/21/2016 5:00,109.784,1.862
USD/JPY_B,4/21/2016 6:00,109.755,1.8342
USD/JPY_B,4/21/2016 7:00,109.748,1.8229
USD/JPY_B,4/21/2016 8:00,109.707,1.8295
USD/JPY_B,4/21/2016 9:00,109.646,1.8427
USD/JPY_B,4/21/2016 10:00,109.438,1.929
USD/JPY_B,4/21/2016 11:00,109.466,1.9363
USD/JPY_B,4/21/2016 12:00,109.418,1.9821
USD/JPY_B,4/21/2016 13:00,109.505,1.8464
USD/JPY_B,4/21/2016 14:00,109.501,1.8442
USD/JPY_B,4/21/2016 15:00,109.521,1.85
USD/JPY_B,4/21/2016 16:00,109.461,1.8916
USD/JPY_B,4/21/2016 17:00,109.448,1.8833
USD/JPY_B,4/21/2016 18:00,109.424,1.8806
USD/JPY_B,4/21/2016 19:00,109.424,1.8949
USD/JPY_B,4/21/2016 20:00,109.461,1.8961
USD/JPY_B,4/21/2016 21:00,109.354,1.8763
USD/JPY_B,4/21/2016 22:00,109.39,1.8724
USD/JPY_B,4/21/2016 23:00,109.465,1.8752
USD/JPY_B,4/22/2016 0:00,109.37,1.8906
USD/JPY_B,4/22/2016 1:00,110.033,2.0933
USD/JPY_B,4/22/2016 2:00,110.327,1.9096
USD/JPY_B,4/22/2016 3:00,110.518,1.7023
USD/JPY_B,4/22/2016 4:00,110.591,1.6424
USD/JPY_B,4/22/2016 5:00,110.331,1.7752
USD/JPY_B,4/22/2016 6:00,110.519,1.7398
USD/JPY_B,4/22/2016 7:00,110.627,1.7261
USD/JPY_B,4/22/2016 8:00,110.776,1.6608
USD/JPY_B,4/22/2016 9:00,111.183,1.5726
USD/JPY_B,4/22/2016 10:00,111.311,1.4918
USD/JPY_B,4/22/2016 11:00,111.477,1.371
USD/JPY_B,4/22/2016 12:00,111.499,1.3207
USD/JPY_B,4/22/2016 13:00,111.645,1.3033
USD/JPY_B,4/22/2016 14:00,111.773,1.2781
USD/JPY_B,4/22/2016 15:00,111.694,1.2824
USD/JPY_B,4/22/2016 16:00,111.623,1.3095
USD/JPY_B,4/22/2016 17:00,111.788,1.3002
USD/JPY_B,4/24/2016 18:00,111.786,1.3048
USD/JPY_B,4/24/2016 19:00,111.57,1.3107
USD/JPY_B,4/24/2016 20:00,111.459,1.3333
USD/JPY_B,4/24/2016 21:00,111.268,1.354
USD/JPY_B,4/24/2016 22:00,111.147,1.4524
USD/JPY_B,4/24/2016 23:00,111.135,1.5174
USD/JPY_B,4/25/2016 0:00,111.293,1.4971
USD/JPY_B,4/25/2016 1:00,111.103,1.487
USD/JPY_B,4/25/2016 2:00,111.145,1.518
USD/JPY_B,4/25/2016 3:00,111.299,1.6963
USD/JPY_B,4/25/2016 4:00,111.214,1.6913
USD/JPY_B,4/25/2016 5:00,111.197,1.7352
USD/JPY_B,4/25/2016 6:00,111.266,1.7529
USD/JPY_B,4/25/2016 7:00,111.087,1.7977
USD/JPY_B,4/25/2016 8:00,111.085,1.7941
USD/JPY_B,4/25/2016 9:00,111.137,1.6909
USD/JPY_B,4/25/2016 10:00,111.121,1.7598
USD/JPY_B,4/25/2016 11:00,110.958,1.8178
USD/JPY_B,4/25/2016 12:00,111.079,1.7794
USD/JPY_B,4/25/2016 13:00,111.246,1.7327
USD/JPY_B,4/25/2016 14:00,111.192,1.6941
USD/JPY_B,4/25/2016 15:00,111.292,1.6921
USD/JPY_B,4/25/2016 16:00,111.197,1.7501
USD/JPY_B,4/25/2016 17:00,111.178,1.7209
USD/JPY_B,4/25/2016 18:00,111.231,1.7877
USD/JPY_B,4/25/2016 19:00,111.191,1.7586
USD/JPY_B,4/25/2016 20:00,111.121,1.7573
USD/JPY_B,4/25/2016 21:00,111.122,1.7951
USD/JPY_B,4/25/2016 22:00,111.141,1.7497
USD/JPY_B,4/25/2016 23:00,110.931,1.8613
USD/JPY_B,4/26/2016 0:00,110.928,1.8559
USD/JPY_B,4/26/2016 1:00,111.031,1.7912
USD/JPY_B,4/26/2016 2:00,110.899,1.7932
USD/JPY_B,4/26/2016 3:00,110.755,1.7778
USD/JPY_B,4/26/2016 4:00,110.854,1.8161
USD/JPY_B,4/26/2016 5:00,110.847,1.7852
USD/JPY_B,4/26/2016 6:00,110.86,1.7935
USD/JPY_B,4/26/2016 7:00,110.926,1.7269
USD/JPY_B,4/26/2016 8:00,111.07,1.7147
USD/JPY_B,4/26/2016 9:00,111.034,1.768
USD/JPY_B,4/26/2016 10:00,110.951,1.7151
USD/JPY_B,4/26/2016 11:00,111.159,1.6908
USD/JPY_B,4/26/2016 12:00,111.233,1.6534
USD/JPY_B,4/26/2016 13:00,111.391,1.619
USD/JPY_B,4/26/2016 14:00,111.387,1.5272
USD/JPY_B,4/26/2016 15:00,111.399,1.492
USD/JPY_B,4/26/2016 16:00,111.443,1.4322
USD/JPY_B,4/26/2016 17:00,111.312,1.5299
USD/JPY_B,4/26/2016 18:00,111.288,1.6179
USD/JPY_B,4/26/2016 19:00,111.267,1.6071
USD/JPY_B,4/26/2016 20:00,111.232,1.6353
USD/JPY_B,4/26/2016 21:00,111.19,1.7371
USD/JPY_B,4/26/2016 22:00,111.238,1.7663
USD/JPY_B,4/26/2016 23:00,111.177,1.7437
USD/JPY_B,4/27/2016 0:00,111.075,1.8265
USD/JPY_B,4/27/2016 1:00,111.064,1.8406
USD/JPY_B,4/27/2016 2:00,111.21,1.7715
USD/JPY_B,4/27/2016 3:00,111.147,1.8025
USD/JPY_B,4/27/2016 4:00,111.199,1.8216
USD/JPY_B,4/27/2016 5:00,111.196,1.8184
USD/JPY_B,4/27/2016 6:00,111.31,1.7999
USD/JPY_B,4/27/2016 7:00,111.241,1.8103
USD/JPY_B,4/27/2016 8:00,111.325,1.7991
USD/JPY_B,4/27/2016 9:00,111.175,1.8612
USD/JPY_B,4/27/2016 10:00,111.184,1.8898
USD/JPY_B,4/27/2016 11:00,111.251,1.8287
USD/JPY_B,4/27/2016 12:00,111.268,1.8034
USD/JPY_B,4/27/2016 13:00,111.307,1.8024
USD/JPY_B,4/27/2016 14:00,111.349,1.7686
USD/JPY_B,4/27/2016 15:00,111.317,1.8428
USD/JPY_B,4/27/2016 16:00,111.548,1.762
USD/JPY_B,4/27/2016 17:00,111.426,1.7468
USD/JPY_B,4/27/2016 18:00,111.454,1.7862
USD/JPY_B,4/27/2016 19:00,111.51,1.759
USD/JPY_B,4/27/2016 20:00,111.522,1.7298
USD/JPY_B,4/27/2016 21:00,111.705,1.7079
USD/JPY_B,4/27/2016 22:00,111.769,1.6929
USD/JPY_B,4/27/2016 23:00,111.681,1.7031
USD/JPY_B,4/28/2016 0:00,109.379,2.0869
USD/JPY_B,4/28/2016 1:00,108.904,2.1829
USD/JPY_B,4/28/2016 2:00,108.897,2.3431
USD/JPY_B,4/28/2016 3:00,108.189,2.6281
USD/JPY_B,4/28/2016 4:00,108.42,2.6672
USD/JPY_B,4/28/2016 5:00,108.124,2.817
USD/JPY_B,4/28/2016 6:00,108.171,2.8918
